# Endpoints reachable from `pro` before path-derived resource naming.
# resource<TAB>operation<TAB>method<TAB>path<TAB>nameField<TAB>idField
# Generated once from the 165-file spec layout at its final commit.
enrollment-customization-panels	delete	DELETE	/v1/enrollment-customization/{id}/sso/{panel-id}	displayName	id
enrollment-customization-panels	delete	DELETE	/v1/enrollment-customization/{id}/text/{panel-id}	displayName	id
enrollment-customization-panels	ldap	GET	/v1/enrollment-customization/{id}/ldap/{panel-id}	displayName	id
enrollment-customization-panels	markdown	GET	/v1/enrollment-customization/{id}/text/{panel-id}/markdown	displayName	id
enrollment-customization-panels	parse-markdown	POST	/v1/enrollment-customization/parse-markdown	displayName	id
enrollment-customization-panels	sso	GET	/v1/enrollment-customization/{id}/sso/{panel-id}	displayName	id
enrollment-customization-panels	text	GET	/v1/enrollment-customization/{id}/text/{panel-id}	displayName	id
enrollment-customization-panels	update	PUT	/v1/enrollment-customization/{id}/ldap/{panel-id}	displayName	id
enrollment-customization-panels	update	PUT	/v1/enrollment-customization/{id}/sso/{panel-id}	displayName	id
enrollment-customization-panels	update	PUT	/v1/enrollment-customization/{id}/text/{panel-id}	displayName	id
enrollment-customizations	add-history-note	POST	/v2/enrollment-customizations/{id}/history	displayName	id
enrollment-customizations	create	POST	/v2/enrollment-customizations	displayName	id
enrollment-customizations	delete	DELETE	/v2/enrollment-customizations/{id}	displayName	id
enrollment-customizations	download	GET	/v2/enrollment-customizations/images/{id}	displayName	id
enrollment-customizations	get	GET	/v2/enrollment-customizations/{id}	displayName	id
enrollment-customizations	history	GET	/v2/enrollment-customizations/{id}/history	displayName	id
enrollment-customizations	list	GET	/v2/enrollment-customizations	displayName	id
enrollment-customizations	prestages	GET	/v2/enrollment-customizations/{id}/prestages	displayName	id
enrollment-customizations	update	PUT	/v2/enrollment-customizations/{id}	displayName	id
enrollment-customizations	upload	POST	/v2/enrollment-customizations/images	displayName	id
enrollment-languages	delete	DELETE	/v3/enrollment/languages/{languageId}	name	languageCode
enrollment-languages	delete-multiple	POST	/v3/enrollment/languages/delete-multiple	name	languageCode
enrollment-languages	filtered-language-codes	GET	/v3/enrollment/filtered-language-codes	name	languageCode
enrollment-languages	get	GET	/v3/enrollment/languages/{languageId}	name	languageCode
enrollment-languages	language-codes	GET	/v3/enrollment/language-codes	name	languageCode
enrollment-languages	list	GET	/v3/enrollment/languages	name	languageCode
enrollment-languages	update	PUT	/v3/enrollment/languages/{languageId}	name	languageCode
enrollment-settings	add-history-note	POST	/v2/enrollment/history	name	id
enrollment-settings	create	POST	/v3/enrollment/access-groups	name	id
enrollment-settings	delete	DELETE	/v3/enrollment/access-groups/{id}	name	id
enrollment-settings	enrollment	GET	/v4/enrollment	name	id
enrollment-settings	get	GET	/v3/enrollment/access-groups/{id}	name	id
enrollment-settings	history	GET	/v2/enrollment/history	name	id
enrollment-settings	history-export	POST	/v2/enrollment/history/export	name	id
enrollment-settings	list	GET	/v3/enrollment/access-groups	name	id
enrollment-settings	update	PUT	/v3/enrollment/access-groups/{id}	name	id
enrollment-settings	update-enrollment	PUT	/v4/enrollment	name	id
environment-type	get	GET	/v2/environment-type	name	id
erase-device-computers	erase	POST	/v1/computer-inventory/{id}/erase	name	id
erase-device-mobiles	erase	POST	/v2/mobile-devices/{id}/erase	name	id
groups	delete	DELETE	/v2/groups/{id}	groupName	groupPlatformId
groups	get	GET	/v2/groups/{id}	groupName	groupPlatformId
groups	list	GET	/v2/groups	groupName	groupPlatformId
groups	patch	PATCH	/v2/groups/{id}	groupName	groupPlatformId
gsx-connection	add-history-note	POST	/v1/gsx-connection/history	name	id
gsx-connection	get	GET	/v1/gsx-connection	name	id
gsx-connection	history	GET	/v1/gsx-connection/history	name	id
gsx-connection	patch	PATCH	/v1/gsx-connection	name	id
gsx-connection	test	POST	/v1/gsx-connection/test	name	id
gsx-connection	update	PUT	/v1/gsx-connection	name	id
health-checks	health-check	GET	/v1/health-check	name	id
health-checks	health-status	GET	/v1/health-status	name	id
icons	download	GET	/v1/icon/download/{id}	name	id
icons	get	GET	/v1/icon/{id}	name	id
icons	upload	POST	/v1/icon	name	id
impact-alert-notification-settings	get	GET	/v1/impact-alert-notification-settings	name	id
impact-alert-notification-settings	update	PUT	/v1/impact-alert-notification-settings	name	id
inventory-informations	list	GET	/v1/inventory-information	name	id
inventory-preloads	add-history-note	POST	/v2/inventory-preload/history	serialNumber	id
inventory-preloads	create	POST	/v2/inventory-preload/records	serialNumber	id
inventory-preloads	csv	GET	/v2/inventory-preload/csv	serialNumber	id
inventory-preloads	csv-template	GET	/v2/inventory-preload/csv-template	serialNumber	id
inventory-preloads	csv-validate	POST	/v2/inventory-preload/csv-validate	serialNumber	id
inventory-preloads	delete	DELETE	/v2/inventory-preload/records/{id}	serialNumber	id
inventory-preloads	delete-all	POST	/v2/inventory-preload/records/delete-all	serialNumber	id
inventory-preloads	ea-columns	GET	/v2/inventory-preload/ea-columns	serialNumber	id
inventory-preloads	export	POST	/v2/inventory-preload/export	serialNumber	id
inventory-preloads	get	GET	/v2/inventory-preload/records/{id}	serialNumber	id
inventory-preloads	history	GET	/v2/inventory-preload/history	serialNumber	id
inventory-preloads	list	GET	/v2/inventory-preload/records	serialNumber	id
inventory-preloads	update	PUT	/v2/inventory-preload/records/{id}	serialNumber	id
inventory-preloads	upload	POST	/v2/inventory-preload/csv	serialNumber	id
jamf-connect-deployment-tasks	create	POST	/v1/jamf-connect/deployments/{id}/tasks/retry	name	id
jamf-connect-deployment-tasks	tasks	GET	/v1/jamf-connect/deployments/{id}/tasks	name	id
jamf-connects	add-history-note	POST	/v1/jamf-connect/history	name	id
jamf-connects	history	GET	/v1/jamf-connect/history	name	id
jamf-connects	jamf-connect	GET	/v1/jamf-connect	name	id
jamf-connects	list	GET	/v1/jamf-connect/config-profiles	name	id
jamf-connects	update	PUT	/v1/jamf-connect/config-profiles/{id}	name	id
jamf-packages	list	GET	/v2/jamf-package	displayName	id
jamf-pro-informations	list	GET	/v2/jamf-pro-information	name	id
jamf-pro-server-url	add-history-note	POST	/v1/jamf-pro-server-url/history	name	id
jamf-pro-server-url	get	GET	/v1/jamf-pro-server-url	name	id
jamf-pro-server-url	history	GET	/v1/jamf-pro-server-url/history	name	id
jamf-pro-server-url	update	PUT	/v1/jamf-pro-server-url	name	id
jamf-pro-versions	list	GET	/v1/jamf-pro-version	name	id
jamf-protect	add-history-note	POST	/v1/jamf-protect/history	name	id
jamf-protect	create	POST	/v1/jamf-protect/register	name	id
jamf-protect	delete	DELETE	/v1/jamf-protect	name	id
jamf-protect	get	GET	/v1/jamf-protect	name	id
jamf-protect	history	GET	/v1/jamf-protect/history	name	id
jamf-protect	update	PUT	/v1/jamf-protect	name	id
